id,year,area,sp_area,day,body,alternatives,answer,GEMINI_2022_answers,GPT3.5_2022_answers,Llama2_2022_answers
63,2022,CH - Ciências Humanas,,D1,"QUESTÃO 63  
TEXTO 1
Interseccionalidade: intercruzamento de desigualdades 
que gera padrões complexos de discriminação.
TEXTO 2
Descrição da imagem: Infográfico intitulado 
Proporção de pessoas abaixo da linha de pobreza — 
por arranjo domiciliar no Brasil — 2017 apresenta os 
seguintes dados: 
Mulher sem cônjuge e com filho(s) até 14 anos: 56,9 
por cento;
Mulher preta ou parda sem cônjuge e com filho(s) até 
14 anos: 64,4 por cento;
Mulher branca sem cônjuge e com filho(s) até 14 
anos: 41,5 por cento;
Casal com filho(s): 30,4 por cento;
Outros: 21 por cento;
Unipessoal: 11,6 por cento;
Casal sem filho: 10 por cento.

Considerando o conceito apresentado no Texto 1 e os 
dados apresentados no Texto 2, no Brasil, são fatores 
que intensificam o fenômeno da discriminação:
","
A Raça e gênero.
B Etnia e habitação.
C Idade e nupcialidade.
D Profissão e sexualidade.
E Escolaridade e fecundidade.",A,A,A,A
64,2022,CH - Ciências Humanas,,D1,"QUESTÃO 64  
O princípio básico do Estado de direito é o da 
eliminação do arbítrio no exercício dos poderes públicos, 
com a consequente garantia de direitos dos indivíduos 
perante esses poderes. Estado de direito significa que 
nenhum indivíduo, presidente ou cidadão comum está 
acima da lei. Os governos democráticos exercem a 
autoridade por meio da lei e estão eles próprios sujeitos 
aos constrangimentos impostos pela lei.
Nas sociedades contemporâneas, consiste em violação 
do princípio básico enunciado no texto:
","
A Supressão de eleições de representantes políticos.
B Intervenção em áreas de vulnerabilidade pela Igreja.
C Disseminação de projetos sociais em universidades.
D Ampliação dos processos de concentração de renda.
E Regulamentação das relações de trabalho pelo Legislativo.",A,D,D,E
65,2022,CH - Ciências Humanas,,D1,"QUESTÃO 65  
Brasileiros levam mais tempo de casa para o trabalho
Pesquisa do IBGE aponta que a situação é mais grave 
no Sudeste: 13 por cento das pessoas levam mais de uma 
hora para chegar ao trabalho. Nas regiões metropolitanas 
de São Paulo e do Rio, o IBGE registrou os maiores 
percentuais de trabalhadores que levam mais de uma hora 
no trajeto até o emprego. Quem vê o Marcelo chegar ao 
trabalho nem imagina a maratona que ele enfrenta todos 
os dias antes das 5 horas. “Acordo 4 horas e 30, saio de 
casa 5 horas, pego trem 5 horas e 20, chego na Central 
umas 6 horas e 50, pego ônibus e chego no trabalho mais 
ou menos 7 horas e 10”, conta. Segundo especialista, são 
os mais pobres os que moram mais longe do emprego.
 A pesquisa desenvolvida retrata a seguinte dinâmica populacional:","
A Fluxo de retorno.
B Migração interna.
C Mudança sazonal.
D Movimento pendular.
E Deslocamento forçado.",D,D,D,D
66,2022,CH - Ciências Humanas,,D1,"QUESTÃO 66  
 A história do Primeiro de Maio de 1890 — na França e na 
Europa, o primeiro de todos os Primeiros de Maio — é, sob 
vários aspectos, exemplar. Resultante de um ato político 
deliberado, essa manifestação ilustra o lado voluntário da 
construção de uma classe — a classe operária — à qual 
os socialistas tentam dar uma unidade política e cultural 
através daquela pedagogia da festa cujo princípio, eficácia 
e limites há muito tempo tinham sido experimentados pela 
Revolução Francesa.
Com base no texto, a fixação dessa data comemorativa 
tinha por objetivo","
A valorizar um sentimento burguês.
B afirmar uma identidade coletiva.
C edificar uma memória nacional.
D criar uma comunidade cívica.
E definir uma tradição popular.",B,B,B, 
67,2022,CH - Ciências Humanas,,D1,"QUESTÃO 67  
TEXTO 1
 A primeira grande lei educacional do Brasil, de 1827, 
determinava que, nas “escolas de primeiras letras” do 
Império, meninos e meninas estudassem separados e 
tivessem currículos diferentes. No Senado, o Visconde 
de Cayru foi um dos defensores de que o currículo de 
matemática das garotas fosse o mais enxuto possível. Nas 
palavras dele, o “belo sexo” não tinha capacidade intelectual 
para ir muito longe: — Sobre as contas, são bastantes [para 
as meninas] as quatro espécies, que não estão fora do seu 
alcance e lhes podem ser de constante uso na vida.
TEXTO 2
No Senado, o único a defender publicamente que 
as meninas tivessem, em matemática, um currículo 
idêntico ao dos meninos foi o Marquês de Santo Amaro 
(RJ). Ele argumentou: — Não me parece conforme, às 
luzes do tempo em que vivemos, deixarmos de facilitar 
às brasileiras a aquisição desses conhecimentos 
[mais aprofundados de matemática]. A oposição que 
se manifesta não pode nascer senão do arraigado e 
péssimo costume em que estavam os antigos, os quais 
nem queriam que suas filhas aprendessem a ler.
Os discursos expressam pontos de vista divergentes 
respectivamente pela oposição entre 
","
A liberdade de gênero e controle social.
B equidade de escolha e imposição cultural.
C dominação de corpos e igualdade humana.
D geração de oportunidade e restrição profissional.
E exclusão de competências e participação política.",C,A,B,E
68,2022,CH - Ciências Humanas,,D1,"QUESTÃO 68  
Após sete anos da ocupação de um terreno 
abandonado em Santo André, no ABC paulista, os 
condomínios Novo Pinheirinho e Santos Dias foram 
inaugurados, com a presença de representantes dos 
governos federal, estadual e municipal. A ocupação 
começou em 2012 e, desde então, o movimento vinha 
reivindicando o direito de usufruir do espaço para a 
construção de casas. A Carta Magna, em seu art. 6º, 
garante a todos os brasileiros o direito à moradia.
O texto apresenta uma estratégia usada pelo movimento 
social para
","
A fragilizar o poder público.
B fomentar a economia solidária.
C controlar a propriedade estatal.
D garantir o preceito constitucional.
E incentivar a especulação imobiliária.",D,D,D,D
69,2022,CH - Ciências Humanas,,D1,"QUESTÃO 69  
TEXTO 1
 A Marinha identifica, na voz de Thomas Barnett, uma 
ampla região potencialmente insubmissa ou simplesmente 
irredutível às normas gerais de funcionamento promovidas 
pelos Estados Unidos e sancionadas pelo Fundo 
Monetário Internacional, pela Organização Mundial do 
Comércio e pelo Banco Mundial. E não necessariamente 
por sua consciência rebelde, mas sim, em muitos casos, 
pela insubstancialidade de suas instituições estatais.
TEXTO 2
Descrição da imagem: Mapa-múndi destaca locais 
identificados como “Alta densidade e variedade 
germoplásmica”, “Petróleo e gás” e “A ‘brecha’ crítica 
do ‘Novo Mapa do Pentágono’”. A parte do globo 
identificada como “A ‘brecha’ crítica do ‘Novo Mapa 
do Pentágono’” engloba extensas áreas oceânicas 
e continentais na América Central, norte da América 
do Sul, Caribe, a maior parte do continente africano, 
Oriente Médio, Ásia Central e Sudeste Asiático.
 A “brecha” crítica do “Novo Mapa do Pentágono”
Petróleo e gás
Alta densidade e
variedade germoplásmica
As preocupações do governo estadunidense expressas 
no texto e no mapa evidenciam uma estratégia para
","
A compartilhamento de inovações tecnológicas.
B promoção de independência financeira.
C incremento de intercâmbios culturais.
D ampliação de influência econômica.
E preservação de recursos naturais.",D,E,D,D
70,2022,CH - Ciências Humanas,,D1,"QUESTÃO 70  
Colegas, na mente e no coração do povo, a Crimeia 
sempre foi uma porção inseparável da Rússia. Essa firme 
convicção se baseia na verdade e na justiça e foi passada 
de geração em geração, ao longo do tempo, sob quaisquer 
circunstâncias, apesar de todas as drásticas mudanças 
que nosso país atravessou durante todo o século 20.
Considerando a dinâmica geopolítica subjacente ao texto, 
a justificativa utilizada por Vladimir Putin, em 2014, para 
anexação dessa península apela para o argumento de que","
A as populações com idioma comum devem estar submetidas à mesma autoridade estatal.
B o imperialismo soviético havia se acomodado às pretensões das potências vizinhas.
C os organismos transnacionais são incapazes de solucionar disputas territoriais.
D a integração regional supõe a livre circulação de pessoas e mercadorias.
E a expulsão das forças navais ocidentais garantiria a soberania nacional.",A,A,A,A
71,2022,CH - Ciências Humanas,,D1,"QUESTÃO 71  
 A dublagem é o novo campo a ser explorado pela 
inteligência artificial, e há empresas dedicadas a fazer 
com que as vozes originais de atores sejam transpostas 
para outros idiomas. A novidade reforça a tendência da 
automação de postos de trabalho nas mais diversas áreas. 
Tem potencial para facilitar a vida de estúdios e produtoras 
e, ao mesmo tempo, tornar mais escassas as oportunidades 
para dubladores e atores que trabalham com isso.
 A consequência da mudança tecnológica apresentada no texto é a
","
A proteção da economia nacional.
B valorização da cultura tradicional.
C diminuição da formação acadêmica.
D estagnação da manifestação artística.
E ampliação do desemprego estrutural.",E,E,E,E
72,2022,CH - Ciências Humanas,,D1,"QUESTÃO 72  
Brasil e Argentina fecham acordo para corte de 
10 por cento na tarifa do Mercosul
Brasil e Argentina chegaram a um acordo para a 
redução em 10 por cento da Tarifa Externa Comum (TEC) 
do Mercosul. O consenso foi alcançado durante negociação 
entre o ministro das Relações Exteriores do Brasil e o seu 
equivalente argentino, no Palácio do Itamaraty, em Brasília, 
no início do mês de outubro de 2021. A redução da TEC 
é um antigo desejo do Brasil, que pretende abrir mais 
sua economia e, com isso, ajudar a controlar a inflação. 
Já a Argentina temia que a medida pudesse afetar sua 
produção industrial. O acordo vai abranger uma ampla 
gama de produtos e ainda será apresentado ao Paraguai e 
Uruguai, para que seja formalizado.
 A necessidade de negociação diplomática para viabilizar 
o acordo tarifário mencionado é explicada pela seguinte 
característica do Mercosul:
","
A Limitação da circulação financeira.
B Padronização da política monetária.
C Funcionamento da união aduaneira.
D Dependência da exportação agrícola.
E Equivalência da legislação trabalhista.",C,C,C,C
73,2022,CH - Ciências Humanas,,D1,"QUESTÃO 73  
Ainda que a fome ocorrida na Itália em 536 tenha 
origem nos eventos climáticos, suas implicações são tanto 
políticas quanto econômicas. Nos primeiros séculos da 
Idade Média, o auxílio aos famintos se inscreve no domínio 
da gestão pública, mesmo quando a ação de seus agentes 
é apresentada sob o ângulo da piedade e da caridade 
individuais, como é o caso da Gália merovíngia. Assim, o 
fato de que as respostas à fome são mostradas, na Gália, 
como o fruto de iniciativas pessoais fundadas no imperativo 
da caridade deriva da natureza das fontes do século 6.
Na conjuntura histórica destacada no texto, o dever de 
agir em face da situação de crise apresentada pertencia 
à jurisdição 
","
A da nobreza, proveniente da obrigação de proteção ao campesinato livre. 
B da realeza, decorrente do conceito de governo subjacente à monarquia cristã.
C dos mosteiros, resultante do caráter fraternal afirmado nas regras monásticas.
D dos bispados, consequente da participação dos clérigos nos assuntos comunitários.
E das corporações, procedente do padrão assistencialista previsto nas normas estatutárias.",B,B,B,D
74,2022,CH - Ciências Humanas,,D1,"QUESTÃO 74  
As forças tectônicas dentro da litosfera, controladas 
pelo calor interno das profundezas, geram terremotos, 
erupções e soerguimento de montanhas. As forças 
meteorológicas dentro da atmosfera e da hidrosfera, 
controladas pelo calor do Sol, produzem tempestades, 
inundações, geleiras e outros agentes de erosão.
 A interação dinâmica entre as forças naturais citadas 
favorece a ocupação do espaço geográfico, na medida 
em que provoca a formação de ","
A solos vulcânicos.
B dorsais oceânicas.
C relevos escarpados.
D superfícies lateríticas.
E dobramentos modernos.",A,C,C,C
75,2022,CH - Ciências Humanas,,D1,"QUESTÃO 75  
Descrição da imagem: Infográfico apresenta uma 
espiral ascendente na seguinte sequência:  LUA 
DE MEL, TENSÃO, AGRESSÃO, LUA DE MEL, 
TENSÃO, AGRESSÃO, numa incidência recorrente, 
até LUA DE MEL, TENSÃO e MORTE.
 A legenda da ilustração apresenta as seguintes 
informações:
LUA DE MEL: carinho, paixão, presentes, promessas, 
reconciliação, liberdade;
TENSÃO: insulto, humilhação, intimidação, gritos, 
ameaça, controle, isolamento, medo, conflitos, 
descumprimento de promessa;
AGRESSÃO: empurrão, beliscão, puxão de cabelo, 
sufocamento, arremesso de objetos, tapa, chute, 
espancamento.
          
O ápice da ilustração se traduz por uma conduta social 
caracterizada pela
","
A cultura do cancelamento.
B prática do feminicídio.
C postura negacionista.
D ação involuntária.
E defesa da honra.",B,A,B,E
